user_id,persona,age,gender,sleep_avg_hours,screen_time_hours,work_study_hours,wellness_points,primary_stressors,stress_score
usr_03305,Corporate,26,Male,6.8,7.5,9.2,74,"Burnout, Financial Pressure, Meeting Fatigue, Time Management",0.517
usr_03306,Exam Warrior,15,Female,5.2,2.2,12.9,73,"Imposter Syndrome, Burnout, Sleep Deprivation, Fear of Failure, Time Management",0.937
usr_03307,Parent,39,Female,5.3,1.3,8.8,6,"Time Management, Chronic Illness, Invisible Load, Career-Home Balance, Teen Disconnect",0.694
usr_03308,Working Woman,28,Female,6.1,3.1,5.2,5,"Burnout, Financial Pressure, Career-Home Balance, Sleep Deprivation, Relationship Friction",0.873
usr_03309,Corporate,55,Female,5.6,4.4,11.4,61,"Clinical Anxiety, Meeting Fatigue, Financial Pressure, Time Management",0.622
usr_03310,Working Woman,41,Female,4.7,5.3,11.4,31,"Financial Pressure, Imposter Syndrome, Burnout, Career-Home Balance",0.872
usr_03311,Exam Warrior,21,Female,4.5,3.4,9.3,7,"Sleep Deprivation, Exam Anxiety, Imposter Syndrome, Time Management, Burnout",0.948
usr_03312,Corporate,58,Male,6.7,3.3,14.0,74,"Manager Toxicity, Time Management, Burnout, Clinical Anxiety",0.876
usr_03313,Teen,14,Non-binary,7.7,4.5,5.5,3,"Academic Overload, Time Management, Social Media, Depressive Mood, Fear of Failure",0.679
usr_03314,Corporate,31,Male,7.2,5.4,8.7,81,"Financial Pressure, Manager Toxicity, Clinical Anxiety, Sedentary Lifestyle, Burnout",0.713
usr_03315,Parent,32,Male,6.9,1.7,9.2,77,"Teen Disconnect, Invisible Load, Career-Home Balance, Time Management, Chronic Illness",0.617
usr_03316,Teen,13,Female,7.6,7.2,5.9,28,"Social Media, Fear of Failure, Time Management, Academic Overload, Dietary Neglect",0.526
usr_03317,Teen,14,Female,5.9,7.3,5.7,39,"Fear of Failure, Peer Pressure, Time Management, Social Media",0.514
usr_03318,Working Woman,43,Female,6.7,3.6,11.8,71,"Relationship Friction, Imposter Syndrome, Financial Pressure, Career-Home Balance",0.737
usr_03319,Working Woman,22,Female,7.6,3.5,8.4,8,"Burnout, Sleep Deprivation, Imposter Syndrome, Career-Home Balance",0.702
usr_03320,Corporate,59,Non-binary,6.1,5.3,9.4,16,"Clinical Anxiety, Time Management, Manager Toxicity, Financial Pressure",0.656
usr_03321,Teen,17,Male,5.0,7.9,6.5,41,"Social Media, Dietary Neglect, Time Management, Peer Pressure, Fear of Failure",0.657
usr_03322,Working Woman,38,Female,5.3,1.2,9.0,86,"Invisible Load, Burnout, Imposter Syndrome, Financial Pressure, Career-Home Balance",0.787
usr_03323,Teen,13,Female,7.2,5.7,6.0,69,"Social Media, Depressive Mood, Dietary Neglect, Time Management",0.369
usr_03324,Exam Warrior,18,Male,4.6,4.2,11.4,86,"Fear of Failure, Time Management, Imposter Syndrome, Sleep Deprivation, Burnout",0.893
usr_03325,Working Woman,35,Female,6.1,5.1,10.3,18,"Sleep Deprivation, Career-Home Balance, Relationship Friction, Financial Pressure",0.737
usr_03326,Parent,39,Male,6.0,3.5,3.1,21,"Financial Pressure, Career-Home Balance, Relationship Friction, Teen Disconnect",0.621
usr_03327,Parent,40,Female,6.0,2.1,8.1,83,"Financial Pressure, Chronic Illness, Invisible Load, Teen Disconnect, Relationship Friction",0.677
usr_03328,Teen,16,Female,7.9,7.2,5.4,19,"Fear of Failure, Depressive Mood, Dietary Neglect, Academic Overload",0.598
usr_03329,Parent,49,Female,6.5,2.6,8.0,56,"Time Management, Teen Disconnect, Financial Pressure, Relationship Friction",0.567
usr_03330,Corporate,31,Non-binary,5.6,5.1,12.0,97,"Burnout, Manager Toxicity, Meeting Fatigue, Clinical Anxiety, Sedentary Lifestyle",0.728
usr_03331,Working Woman,30,Female,4.9,5.8,10.4,38,"Sleep Deprivation, Burnout, Invisible Load, Financial Pressure",0.842
usr_03332,Working Woman,40,Female,8.2,5.1,9.7,6,"Career-Home Balance, Invisible Load, Relationship Friction, Burnout",0.752
usr_03333,Parent,41,Female,7.6,1.5,8.3,4,"Relationship Friction, Financial Pressure, Time Management, Career-Home Balance",0.65
usr_03334,Corporate,47,Male,6.2,4.6,10.1,2,"Time Management, Manager Toxicity, Sedentary Lifestyle, Financial Pressure, Clinical Anxiety",0.773
usr_03335,Corporate,23,Male,5.2,5.8,11.5,24,"Manager Toxicity, Sedentary Lifestyle, Time Management, Meeting Fatigue, Clinical Anxiety",0.771
usr_03336,Working Woman,39,Female,7.0,3.9,8.6,87,"Financial Pressure, Career-Home Balance, Invisible Load, Sleep Deprivation, Burnout",0.698
usr_03337,Teen,18,Male,5.4,6.9,6.9,29,"Academic Overload, Time Management, Dietary Neglect, Social Media, Fear of Failure",0.581
usr_03338,Exam Warrior,16,Male,5.4,2.2,11.7,63,"Time Management, Imposter Syndrome, Fear of Failure, Exam Anxiety",0.773
usr_03339,Parent,33,Male,4.8,2.6,7.0,37,"Time Management, Invisible Load, Chronic Illness, Teen Disconnect",0.692
usr_03340,Exam Warrior,17,Male,4.7,3.7,9.0,68,"Academic Overload, Imposter Syndrome, Sleep Deprivation, Fear of Failure, Exam Anxiety",0.887
usr_03341,Working Woman,39,Female,7.5,2.4,7.7,66,"Financial Pressure, Career-Home Balance, Sleep Deprivation, Relationship Friction",0.651
usr_03342,Teen,18,Female,6.2,8.3,4.7,64,"Time Management, Dietary Neglect, Depressive Mood, Social Media",0.467
usr_03343,Working Woman,30,Female,4.9,5.6,9.7,25,"Financial Pressure, Relationship Friction, Invisible Load, Imposter Syndrome",0.765
usr_03344,Teen,15,Male,7.0,5.1,5.5,24,"Fear of Failure, Dietary Neglect, Depressive Mood, Peer Pressure",0.636
usr_03345,Exam Warrior,20,Male,4.9,4.2,13.3,1,"Exam Anxiety, Academic Overload, Imposter Syndrome, Fear of Failure",1.0
usr_03346,Exam Warrior,21,Male,6.5,3.8,11.7,37,"Time Management, Fear of Failure, Exam Anxiety, Imposter Syndrome",0.765
usr_03347,Corporate,35,Female,5.3,6.0,10.6,15,"Burnout, Time Management, Sedentary Lifestyle, Clinical Anxiety, Meeting Fatigue",0.77
usr_03348,Exam Warrior,16,Female,5.9,2.1,9.0,33,"Academic Overload, Fear of Failure, Burnout, Sleep Deprivation, Exam Anxiety",0.903
usr_03349,Exam Warrior,20,Female,6.4,3.3,12.0,99,"Time Management, Exam Anxiety, Imposter Syndrome, Sleep Deprivation",0.644
usr_03350,Corporate,38,Male,5.7,3.2,11.1,1,"Burnout, Meeting Fatigue, Manager Toxicity, Clinical Anxiety",0.807
usr_03351,Working Woman,33,Female,6.2,4.2,11.4,24,"Sleep Deprivation, Career-Home Balance, Burnout, Invisible Load",0.826
usr_03352,Corporate,38,Male,6.5,6.6,8.6,96,"Clinical Anxiety, Sedentary Lifestyle, Meeting Fatigue, Burnout, Financial Pressure",0.652
usr_03353,Working Woman,40,Female,4.9,4.0,6.7,33,"Sleep Deprivation, Career-Home Balance, Imposter Syndrome, Financial Pressure",0.707
usr_03354,Corporate,23,Male,6.8,6.9,9.3,70,"Financial Pressure, Burnout, Sedentary Lifestyle, Meeting Fatigue, Manager Toxicity",0.715
usr_03355,Teen,17,Male,8.4,9.3,6.3,43,"Peer Pressure, Social Media, Time Management, Dietary Neglect, Fear of Failure",0.582
usr_03356,Corporate,38,Female,6.0,6.6,11.4,41,"Meeting Fatigue, Time Management, Sedentary Lifestyle, Burnout, Financial Pressure",0.691
usr_03357,Teen,14,Male,7.4,6.2,6.6,33,"Dietary Neglect, Fear of Failure, Time Management, Social Media",0.439
usr_03358,Working Woman,38,Female,4.2,5.1,12.4,3,"Burnout, Relationship Friction, Invisible Load, Sleep Deprivation, Career-Home Balance",1.0
usr_03359,Exam Warrior,18,Female,6.3,4.8,13.1,68,"Exam Anxiety, Sleep Deprivation, Time Management, Imposter Syndrome",0.791
usr_03360,Corporate,44,Female,6.5,5.3,10.4,24,"Manager Toxicity, Time Management, Meeting Fatigue, Sedentary Lifestyle, Burnout",0.71
usr_03361,Exam Warrior,19,Female,5.8,4.4,10.4,84,"Imposter Syndrome, Sleep Deprivation, Burnout, Fear of Failure, Academic Overload",0.847
usr_03362,Parent,52,Female,6.1,2.7,7.5,11,"Chronic Illness, Teen Disconnect, Financial Pressure, Relationship Friction, Time Management",0.72
usr_03363,Parent,40,Female,6.4,2.7,8.3,27,"Chronic Illness, Financial Pressure, Career-Home Balance, Invisible Load, Relationship Friction",0.75
usr_03364,Corporate,29,Male,7.3,4.7,7.7,94,"Meeting Fatigue, Clinical Anxiety, Manager Toxicity, Time Management",0.462
usr_03365,Teen,13,Female,7.2,7.9,4.3,61,"Time Management, Depressive Mood, Social Media, Academic Overload",0.464
usr_03366,Teen,13,Male,6.2,5.2,5.2,93,"Academic Overload, Peer Pressure, Depressive Mood, Dietary Neglect",0.396
usr_03367,Teen,16,Male,8.6,6.1,5.2,75,"Time Management, Fear of Failure, Social Media, Peer Pressure, Dietary Neglect",0.473
usr_03368,Corporate,49,Female,6.6,4.6,8.4,29,"Burnout, Meeting Fatigue, Clinical Anxiety, Sedentary Lifestyle",0.659
usr_03369,Teen,13,Male,3.5,7.4,5.0,58,"Fear of Failure, Time Management, Social Media, Depressive Mood, Peer Pressure",0.774
usr_03370,Exam Warrior,20,Female,6.1,4.3,10.7,44,"Time Management, Imposter Syndrome, Fear of Failure, Academic Overload, Sleep Deprivation",0.775
usr_03371,Teen,14,Male,6.4,6.6,3.7,85,"Time Management, Peer Pressure, Academic Overload, Depressive Mood",0.48
usr_03372,Teen,18,Female,5.9,8.7,5.1,45,"Academic Overload, Fear of Failure, Peer Pressure, Time Management",0.576
usr_03373,Working Woman,37,Female,5.3,3.9,7.1,19,"Career-Home Balance, Sleep Deprivation, Burnout, Imposter Syndrome",0.735
usr_03374,Exam Warrior,16,Female,7.3,3.6,12.0,9,"Sleep Deprivation, Time Management, Burnout, Academic Overload",0.864
usr_03375,Parent,32,Female,6.4,3.8,6.0,24,"Financial Pressure, Teen Disconnect, Invisible Load, Relationship Friction, Career-Home Balance",0.695
usr_03376,Exam Warrior,20,Male,7.6,2.6,12.5,79,"Burnout, Imposter Syndrome, Sleep Deprivation, Academic Overload",0.765
usr_03377,Corporate,22,Female,5.6,6.6,11.4,52,"Burnout, Meeting Fatigue, Financial Pressure, Clinical Anxiety",0.831
usr_03378,Working Woman,23,Female,5.8,7.1,9.2,16,"Relationship Friction, Invisible Load, Burnout, Imposter Syndrome, Financial Pressure",0.869
usr_03379,Corporate,51,Male,5.4,5.5,9.1,80,"Manager Toxicity, Meeting Fatigue, Financial Pressure, Sedentary Lifestyle, Burnout",0.682
usr_03380,Teen,15,Male,7.2,9.5,4.6,91,"Academic Overload, Peer Pressure, Fear of Failure, Time Management",0.472
usr_03381,Teen,15,Female,7.8,8.8,5.0,69,"Fear of Failure, Peer Pressure, Social Media, Time Management",0.465
usr_03382,Working Woman,27,Female,6.8,5.3,8.4,59,"Burnout, Imposter Syndrome, Relationship Friction, Sleep Deprivation, Career-Home Balance",0.744
usr_03383,Teen,17,Male,5.8,10.5,5.4,57,"Dietary Neglect, Peer Pressure, Social Media, Fear of Failure",0.53
usr_03384,Teen,16,Female,8.1,6.8,4.0,39,"Time Management, Depressive Mood, Dietary Neglect, Peer Pressure",0.451
usr_03385,Parent,34,Female,7.7,2.3,7.7,60,"Career-Home Balance, Time Management, Financial Pressure, Relationship Friction, Invisible Load",0.598
usr_03386,Corporate,44,Male,6.0,8.3,12.3,36,"Financial Pressure, Clinical Anxiety, Meeting Fatigue, Burnout",0.874
usr_03387,Corporate,45,Male,5.4,5.7,9.4,80,"Financial Pressure, Clinical Anxiety, Burnout, Meeting Fatigue, Sedentary Lifestyle",0.747
usr_03388,Working Woman,37,Female,6.0,2.2,7.0,1,"Career-Home Balance, Relationship Friction, Imposter Syndrome, Sleep Deprivation",0.689
usr_03389,Working Woman,32,Female,7.2,4.0,10.0,98,"Financial Pressure, Imposter Syndrome, Invisible Load, Burnout, Sleep Deprivation",0.751
usr_03390,Exam Warrior,17,Male,6.0,3.4,11.4,39,"Time Management, Fear of Failure, Exam Anxiety, Sleep Deprivation",0.712
usr_03391,Corporate,49,Male,5.8,3.9,8.6,6,"Financial Pressure, Sedentary Lifestyle, Time Management, Clinical Anxiety",0.633
usr_03392,Corporate,32,Male,4.0,7.2,6.2,45,"Sedentary Lifestyle, Burnout, Clinical Anxiety, Manager Toxicity",0.863
usr_03393,Teen,14,Female,5.0,9.2,5.4,50,"Time Management, Social Media, Peer Pressure, Academic Overload",0.524
usr_03394,Corporate,28,Male,6.5,3.9,8.8,66,"Manager Toxicity, Time Management, Meeting Fatigue, Clinical Anxiety",0.536
usr_03395,Exam Warrior,20,Female,5.3,5.0,13.2,0,"Academic Overload, Exam Anxiety, Imposter Syndrome, Sleep Deprivation",0.96
usr_03396,Exam Warrior,15,Male,5.2,1.6,11.5,43,"Time Management, Burnout, Academic Overload, Exam Anxiety, Fear of Failure",0.965
usr_03397,Working Woman,41,Female,6.8,4.5,9.1,12,"Relationship Friction, Financial Pressure, Sleep Deprivation, Invisible Load, Burnout",0.832
usr_03398,Working Woman,44,Female,6.6,2.7,7.8,79,"Career-Home Balance, Invisible Load, Sleep Deprivation, Financial Pressure",0.632
usr_03399,Corporate,23,Male,5.1,7.8,6.9,81,"Clinical Anxiety, Time Management, Burnout, Manager Toxicity, Meeting Fatigue",0.774
usr_03400,Parent,45,Female,6.7,2.9,5.3,84,"Financial Pressure, Time Management, Relationship Friction, Career-Home Balance",0.5
usr_03401,Corporate,35,Male,5.6,4.9,12.1,5,"Financial Pressure, Clinical Anxiety, Time Management, Meeting Fatigue, Sedentary Lifestyle",0.809
usr_03402,Teen,16,Female,7.2,8.3,3.9,9,"Dietary Neglect, Time Management, Social Media, Academic Overload, Depressive Mood",0.649
usr_03403,Parent,46,Male,5.8,1.4,4.6,93,"Relationship Friction, Career-Home Balance, Chronic Illness, Time Management",0.496
usr_03404,Corporate,22,Male,6.1,4.7,7.6,50,"Burnout, Clinical Anxiety, Meeting Fatigue, Financial Pressure",0.645
usr_03405,Exam Warrior,20,Male,5.2,4.7,13.4,36,"Time Management, Sleep Deprivation, Imposter Syndrome, Burnout",0.915
usr_03406,Corporate,39,Male,5.1,5.9,8.7,54,"Sedentary Lifestyle, Meeting Fatigue, Manager Toxicity, Clinical Anxiety",0.625
usr_03407,Teen,13,Male,6.0,6.7,6.1,32,"Time Management, Academic Overload, Fear of Failure, Social Media, Dietary Neglect",0.54
usr_03408,Parent,44,Female,5.6,5.5,7.3,16,"Invisible Load, Relationship Friction, Financial Pressure, Chronic Illness",0.662
usr_03409,Exam Warrior,15,Male,6.3,3.6,13.6,10,"Fear of Failure, Sleep Deprivation, Imposter Syndrome, Time Management",0.876
usr_03410,Corporate,50,Female,8.1,7.1,9.5,11,"Manager Toxicity, Time Management, Meeting Fatigue, Sedentary Lifestyle",0.525
usr_03411,Teen,17,Male,7.6,8.3,5.1,44,"Academic Overload, Social Media, Depressive Mood, Fear of Failure, Time Management",0.667
usr_03412,Teen,15,Female,7.1,9.1,3.6,36,"Peer Pressure, Time Management, Depressive Mood, Academic Overload, Fear of Failure",0.736
usr_03413,Corporate,44,Male,5.8,2.6,7.4,44,"Clinical Anxiety, Meeting Fatigue, Burnout, Financial Pressure",0.715
usr_03414,Working Woman,24,Female,7.0,2.4,9.1,10,"Burnout, Relationship Friction, Sleep Deprivation, Financial Pressure",0.724
usr_03415,Corporate,39,Female,6.7,6.0,9.8,13,"Sedentary Lifestyle, Financial Pressure, Burnout, Clinical Anxiety",0.799
usr_03416,Teen,14,Male,5.9,8.7,6.8,51,"Academic Overload, Social Media, Depressive Mood, Peer Pressure",0.602
usr_03417,Teen,13,Female,10.0,9.2,6.1,5,"Time Management, Peer Pressure, Fear of Failure, Academic Overload",0.615
usr_03418,Working Woman,31,Female,6.9,4.7,9.2,49,"Financial Pressure, Invisible Load, Sleep Deprivation, Burnout, Relationship Friction",0.744
usr_03419,Corporate,32,Male,6.5,5.8,9.6,28,"Burnout, Meeting Fatigue, Manager Toxicity, Clinical Anxiety, Time Management",0.755
usr_03420,Working Woman,29,Female,7.1,2.2,8.8,32,"Imposter Syndrome, Relationship Friction, Sleep Deprivation, Invisible Load",0.655
usr_03421,Parent,54,Male,8.3,3.3,6.1,75,"Chronic Illness, Invisible Load, Financial Pressure, Relationship Friction, Career-Home Balance",0.684
usr_03422,Working Woman,41,Female,6.2,1.0,8.6,15,"Burnout, Sleep Deprivation, Relationship Friction, Financial Pressure",0.708
usr_03423,Corporate,24,Female,5.6,6.6,10.2,29,"Sedentary Lifestyle, Manager Toxicity, Clinical Anxiety, Meeting Fatigue",0.645
usr_03424,Exam Warrior,16,Female,6.5,2.1,12.6,8,"Imposter Syndrome, Exam Anxiety, Time Management, Fear of Failure, Academic Overload",0.892
usr_03425,Corporate,39,Male,3.7,4.7,9.8,19,"Clinical Anxiety, Sedentary Lifestyle, Time Management, Manager Toxicity",0.813
usr_03426,Parent,53,Female,7.1,4.9,7.0,86,"Career-Home Balance, Financial Pressure, Relationship Friction, Time Management, Chronic Illness",0.649
usr_03427,Parent,32,Female,8.4,4.7,8.4,76,"Financial Pressure, Invisible Load, Career-Home Balance, Teen Disconnect",0.523
usr_03428,Teen,13,Female,6.6,6.8,6.8,3,"Social Media, Depressive Mood, Fear of Failure, Academic Overload",0.631
usr_03429,Exam Warrior,20,Female,6.3,3.9,9.4,41,"Sleep Deprivation, Exam Anxiety, Time Management, Burnout",0.713
usr_03430,Teen,14,Male,7.8,6.7,5.3,85,"Dietary Neglect, Fear of Failure, Depressive Mood, Peer Pressure",0.458
usr_03431,Corporate,33,Female,7.8,5.5,8.2,63,"Financial Pressure, Time Management, Meeting Fatigue, Manager Toxicity",0.509
usr_03432,Teen,16,Male,7.5,7.0,6.2,17,"Dietary Neglect, Time Management, Depressive Mood, Academic Overload, Fear of Failure",0.698
usr_03433,Working Woman,33,Female,7.0,2.3,8.9,51,"Relationship Friction, Sleep Deprivation, Imposter Syndrome, Burnout, Invisible Load",0.785
usr_03434,Teen,15,Non-binary,5.3,6.1,5.6,10,"Peer Pressure, Time Management, Fear of Failure, Academic Overload, Depressive Mood",0.759
usr_03435,Working Woman,35,Female,6.7,5.2,9.9,76,"Career-Home Balance, Imposter Syndrome, Financial Pressure, Invisible Load",0.594
usr_03436,Working Woman,22,Female,5.3,1.9,7.2,38,"Invisible Load, Financial Pressure, Imposter Syndrome, Career-Home Balance, Relationship Friction",0.812
usr_03437,Exam Warrior,15,Male,5.3,3.7,10.4,23,"Exam Anxiety, Fear of Failure, Imposter Syndrome, Burnout",0.934
usr_03438,Corporate,36,Female,5.3,5.6,11.0,19,"Clinical Anxiety, Time Management, Financial Pressure, Burnout",0.842
usr_03439,Exam Warrior,17,Female,5.7,3.7,9.4,99,"Sleep Deprivation, Imposter Syndrome, Exam Anxiety, Academic Overload, Time Management",0.63
usr_03440,Teen,13,Male,6.7,7.0,5.1,64,"Depressive Mood, Social Media, Academic Overload, Time Management, Dietary Neglect",0.543
usr_03441,Working Woman,43,Female,7.1,4.0,6.7,42,"Career-Home Balance, Sleep Deprivation, Relationship Friction, Imposter Syndrome, Burnout",0.735
usr_03442,Parent,38,Female,5.6,2.6,9.2,36,"Chronic Illness, Invisible Load, Financial Pressure, Career-Home Balance",0.646
usr_03443,Working Woman,34,Female,4.5,3.3,11.1,39,"Sleep Deprivation, Career-Home Balance, Financial Pressure, Relationship Friction, Imposter Syndrome",0.942
usr_03444,Teen,18,Female,6.6,4.9,3.6,2,"Dietary Neglect, Fear of Failure, Social Media, Depressive Mood",0.522
usr_03445,Corporate,53,Female,6.6,3.8,9.0,89,"Financial Pressure, Burnout, Manager Toxicity, Time Management, Sedentary Lifestyle",0.639
usr_03446,Exam Warrior,17,Male,5.7,3.0,13.0,13,"Sleep Deprivation, Fear of Failure, Academic Overload, Burnout",0.91
usr_03447,Teen,18,Female,7.5,6.9,4.5,92,"Academic Overload, Depressive Mood, Fear of Failure, Social Media",0.523
usr_03448,Corporate,45,Male,6.4,8.3,9.6,13,"Sedentary Lifestyle, Time Management, Meeting Fatigue, Financial Pressure, Clinical Anxiety",0.704
usr_03449,Teen,14,Female,7.7,8.7,4.6,41,"Dietary Neglect, Peer Pressure, Social Media, Academic Overload",0.505
usr_03450,Parent,39,Male,8.6,3.6,5.1,57,"Teen Disconnect, Time Management, Financial Pressure, Chronic Illness, Career-Home Balance",0.613
usr_03451,Teen,17,Female,6.6,5.5,2.6,69,"Time Management, Fear of Failure, Social Media, Depressive Mood, Dietary Neglect",0.533
usr_03452,Exam Warrior,17,Female,4.6,4.7,8.3,97,"Academic Overload, Sleep Deprivation, Fear of Failure, Imposter Syndrome, Burnout",0.884
usr_03453,Exam Warrior,15,Female,5.1,3.4,10.6,25,"Time Management, Sleep Deprivation, Burnout, Exam Anxiety, Academic Overload",1.0
usr_03454,Corporate,28,Female,6.1,7.2,9.3,29,"Time Management, Manager Toxicity, Burnout, Sedentary Lifestyle",0.643
